Order ID,Date,Time,date_time,Kiosk,Product,Qty,Subtotal,Unit Price_BD,Unit_Price_AD,Discount Applied,Total,COGS,Margin,Fridge Type,Promotion Label,,,,,,,,,,,
5d4ebc7fe68ed94ec6601db5,8/10/19,8:45:51 AM,8:45:51 AM,Riverside Station Fresh Fridge,Hard Boiled Eggs,1,2.98,2.98,2.98,0,2.98,,,ARS,none,,,,,,,,,,,
5d4eca34e68ed94ec6601e37,8/10/19,9:44:19 AM,9:44:19 AM,Riverside Station Fresh Fridge,0,1,0,0,0,0,0,,,ARS,none,,,,,,,,,,,
5d4ed2a4e68ed94ec6601e72,8/10/19,10:20:19 AM,10:20:19 AM,Riverside Station Fresh Fridge,Vegetarian Harvest Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d4eeea8e68ed94ec6601f7d,8/10/19,12:19:51 PM,12:19:51 PM,Natick Mall Fresh Fridge,Vermont Cheddar & Grapes,1,3.98,3.98,3.98,0,3.98,,,ARS,none,,,,,,,,,,,
5d4ef258e68ed94ec6601ff6,8/10/19,12:35:36 PM,12:35:36 PM,Natick Mall Fresh Fridge,GoGo AppleBanana,1,2.98,2.98,2.98,0,2.98,,,ARS,none,,,,,,,,,,,
5d4efa84e68ed94ec6602079,8/10/19,1:10:27 PM,1:10:27 PM,South Station Fresh Fridge,Bottle Water,4,7.96,1.99,1.99,0,7.96,,,ARS,none,,,,,,,,,,,
5d4efb1ae68ed94ec66020a6,8/10/19,1:12:57 PM,1:12:57 PM,Riverside Station Fresh Fridge,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d4f0a97e68ed94ec6602243,8/10/19,2:19:02 PM,2:19:02 PM,North Shore Mall Fresh Fridge,Hard Boiled Eggs,1,2.98,2.98,2.385842349,0.594157651,2.385842349,,,ARS,Employee Discount 20% off,,,,,,,,,,,
5d4f0a97e68ed94ec6602243,8/10/19,2:19:02 PM,2:19:02 PM,North Shore Mall Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,2.794157651,0.695842349,2.794157651,,,ARS,Employee Discount 20% off,,,,,,,,,,,
5d4f1262e68ed94ec66022de,8/10/19,2:52:17 PM,2:52:17 PM,Natick Mall Fresh Fridge,Mango Sparkling Maple Water,1,2.29,2.29,2.29,0,2.29,,,ARS,none,,,,,,,,,,,
5d4f1302e68ed94ec6602319,8/10/19,2:54:58 PM,2:54:58 PM,Natick Mall Fresh Fridge,Coconut Water,2,5.96,2.98,2.98,0,5.96,,,ARS,none,,,,,,,,,,,
5d4f1719e68ed94ec6602373,8/10/19,3:12:25 PM,3:12:25 PM,North Shore Mall Fresh Fridge,Almond Energy Bites,1,3.79,3.79,3.79,0,3.79,,,ARS,none,,,,,,,,,,,
5d4f1f53e68ed94ec6602452,8/10/19,3:47:31 PM,3:47:31 PM,Tuck Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d4f1f53e68ed94ec6602452,8/10/19,3:47:31 PM,3:47:31 PM,Tuck Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d4f3dcde68ed94ec66026e7,8/10/19,5:57:32 PM,5:57:32 PM,North Shore Mall Fresh Fridge,Arugula Caprese,1,7.98,7.98,6.387201605,1.592798395,6.387201605,,,ARS,Employee Discount 20% off,,,,,,,,,,,
5d4f3dcde68ed94ec66026e7,8/10/19,5:57:32 PM,5:57:32 PM,North Shore Mall Fresh Fridge,Bottle Water,1,1.99,1.99,1.592798395,0.397201605,1.592798395,,,ARS,Employee Discount 20% off,,,,,,,,,,,
5d4f3ed8e68ed94ec6602720,8/10/19,6:02:00 PM,6:02:00 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d4f4ff4e68ed94ec6602846,8/10/19,7:14:59 PM,7:14:59 PM,South Station Fresh Fridge,Harmless Coconut Water,2,6.98,3.49,3.49,0,6.98,,,ARS,none,,,,,,,,,,,
5d4f6262e68ed94ec660299c,8/10/19,8:33:37 PM,8:33:37 PM,South Station Fresh Fridge,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d4f680de68ed94ec6602a0c,8/10/19,8:57:48 PM,8:57:48 PM,Providence Place,Atlas Bar - Vanilla,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
5d4f754ee68ed94ec6602b9d,8/10/19,9:54:21 PM,9:54:21 PM,Providence Place,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d4f78fde68ed94ec6602c1b,8/10/19,10:10:04 PM,10:10:04 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d4f9b4be68ed94ec6602dad,8/11/19,12:36:27 AM,12:36:27 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d4fa005e68ed94ec6602dc2,8/11/19,12:56:37 AM,12:56:37 AM,South Station Fresh Fridge,Atomic Coffee - Cold Brew,1,3.98,3.98,3.98,0,3.98,,,ARS,none,,,,,,,,,,,
5d4fa23fe68ed94ec6602de1,8/11/19,1:06:06 AM,1:06:06 AM,South Station Fresh Fridge,Harmless Coconut Water,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d4fa23fe68ed94ec6602de1,8/11/19,1:06:06 AM,1:06:06 AM,South Station Fresh Fridge,Pulled Buffalo Chicken,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d4fb6e3e68ed94ec6602e69,8/11/19,2:34:11 AM,2:34:11 AM,Providence Place,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d4fd472e68ed94ec6602e9a,8/11/19,4:40:17 AM,4:40:17 AM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d4fdf24e68ed94ec6602ed3,8/11/19,5:25:55 AM,5:25:55 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d4fe014e68ed94ec6602ee3,8/11/19,5:29:55 AM,5:29:55 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d4fefbae68ed94ec6602ef9,8/11/19,6:36:41 AM,6:36:41 AM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d4ff04ce68ed94ec6602f18,8/11/19,6:39:08 AM,6:39:08 AM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d4ff1ede68ed94ec6602f2f,8/11/19,6:46:05 AM,6:46:05 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d4ff24ae68ed94ec6602f3f,8/11/19,6:47:38 AM,6:47:38 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d4ff2a8e68ed94ec6602f4f,8/11/19,6:49:11 AM,6:49:11 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d4ff2a8e68ed94ec6602f4f,8/11/19,6:49:11 AM,6:49:11 AM,South Station Fresh Fridge,Hard Boiled Eggs,1,2.98,2.98,2.98,0,2.98,,,ARS,none,,,,,,,,,,,
5d4ff67ae68ed94ec6602f67,8/11/19,7:05:29 AM,7:05:29 AM,Riverside Station Fresh Fridge,Atlas Bar - Chocolate,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
5d4ff67ae68ed94ec6602f67,8/11/19,7:05:29 AM,7:05:29 AM,Riverside Station Fresh Fridge,Atomic Coffee - Nitro Cold Brew,1,3.98,3.98,3.98,4.44E-16,3.98,,,ARS,none,,,,,,,,,,,
5d50005de68ed94ec6602f89,8/11/19,7:47:40 AM,7:47:40 AM,Providence Place,Hard Boiled Eggs,1,2.98,2.98,2.98,0,2.98,,,ARS,none,,,,,,,,,,,
5d50005de68ed94ec6602f89,8/11/19,7:47:40 AM,7:47:40 AM,Providence Place,Pulled Buffalo Chicken,1,3.49,3.49,3.49,-4.44E-16,3.49,,,ARS,none,,,,,,,,,,,
5d501821e68ed94ec6602fc1,8/11/19,9:29:05 AM,9:29:05 AM,South Station Fresh Fridge,Atomic Coffee - Nitro Cold Brew,1,3.98,3.98,3.98,0,3.98,,,ARS,none,,,,,,,,,,,
5d5022d7e68ed94ec6602fe7,8/11/19,10:14:46 AM,10:14:46 AM,Providence Place,Vegan Mediterranean,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d502707e68ed94ec6602ffe,8/11/19,10:32:39 AM,10:32:39 AM,Tuck Fresh Fridge,Harmless Coconut Water,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d502761e68ed94ec660300e,8/11/19,10:34:09 AM,10:34:09 AM,Tuck Fresh Fridge,Atomic Coffee - Nitro Cold Brew,1,3.98,3.98,3.98,0,3.98,,,ARS,none,,,,,,,,,,,
5d502937e68ed94ec6603023,8/11/19,10:41:58 AM,10:41:58 AM,South Station Fresh Fridge,Vegetarian Harvest Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d5029d6e68ed94ec6603034,8/11/19,10:44:37 AM,10:44:37 AM,South Station Fresh Fridge,Hard Boiled Eggs,1,2.98,2.98,2.98,0,2.98,,,ARS,none,,,,,,,,,,,
5d502cf0e68ed94ec6603063,8/11/19,10:57:51 AM,10:57:51 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d5030c3e68ed94ec6603089,8/11/19,11:14:10 AM,11:14:10 AM,Riverside Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d503f01e68ed94ec660315a,8/11/19,12:14:57 PM,12:14:57 PM,Riverside Station Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d504148e68ed94ec6603192,8/11/19,12:24:39 PM,12:24:39 PM,Riverside Station Fresh Fridge,Arugula Caprese,1,7.98,7.98,7.98,-8.88E-16,7.98,,,ARS,none,,,,,,,,,,,
5d504148e68ed94ec6603192,8/11/19,12:24:39 PM,12:24:39 PM,Riverside Station Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d50546ce68ed94ec66032d0,8/11/19,1:46:19 PM,1:46:19 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d505647e68ed94ec660330d,8/11/19,1:54:14 PM,1:54:14 PM,South Station Fresh Fridge,Kind Bar - Caramel Almond,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d505c51e68ed94ec6603372,8/11/19,2:20:01 PM,2:20:01 PM,South Station Fresh Fridge,Atlas Bar - Peanut Butter,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
5d506167e68ed94ec66033e8,8/11/19,2:41:42 PM,2:41:42 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d5071dae68ed94ec66035bf,8/11/19,3:51:54 PM,3:51:54 PM,Tuck Fresh Fridge,Lemon Seltzer,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d507aa0e68ed94ec66036c3,8/11/19,4:29:20 PM,4:29:20 PM,South Station Fresh Fridge,Spring Mix Apple Brie,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d508367e68ed94ec6603793,8/11/19,5:06:46 PM,5:06:46 PM,South Station Fresh Fridge,Vegan Mediterranean,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d508411e68ed94ec66037d0,8/11/19,5:09:35 PM,5:09:35 PM,South Station Fresh Fridge,Bottle Water,3,5.97,1.99,1.99,0,5.97,,,ARS,none,,,,,,,,,,,
5d5084efe68ed94ec660380d,8/11/19,5:13:18 PM,5:13:18 PM,South Station Fresh Fridge,Atlas Bar - Peanut Butter,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
5d5084efe68ed94ec660380d,8/11/19,5:13:18 PM,5:13:18 PM,South Station Fresh Fridge,Atomic Coffee - Nitro Cold Brew,1,3.98,3.98,3.98,0,3.98,,,ARS,none,,,,,,,,,,,
5d5084efe68ed94ec660380d,8/11/19,5:13:18 PM,5:13:18 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d5084efe68ed94ec660380d,8/11/19,5:13:18 PM,5:13:18 PM,South Station Fresh Fridge,Vegan Mediterranean,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d5086bde68ed94ec6603856,8/11/19,5:21:00 PM,5:21:00 PM,South Station Fresh Fridge,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d509135e68ed94ec6603966,8/11/19,6:05:40 PM,6:05:40 PM,Riverside Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d509f73e68ed94ec6603a7b,8/11/19,7:06:27 PM,7:06:27 PM,South Station Fresh Fridge,Arugula Caprese,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d50adbde68ed94ec6603b53,8/11/19,8:07:24 PM,8:07:24 PM,Providence Place,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d50bc94e68ed94ec6603bf2,8/11/19,9:10:44 PM,9:10:44 PM,South Station Fresh Fridge,Atlas Bar - Peanut Butter,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
5d50bc94e68ed94ec6603bf2,8/11/19,9:10:44 PM,9:10:44 PM,South Station Fresh Fridge,Kombucha,1,4.49,4.49,4.49,0,4.49,,,ARS,none,,,,,,,,,,,
5d50cb71e68ed94ec6603cfd,8/11/19,10:14:08 PM,10:14:08 PM,South Station Fresh Fridge,Bottle Water,3,5.97,1.99,1.99,0,5.97,,,ARS,none,,,,,,,,,,,
5d50d6b1e68ed94ec6603ddd,8/11/19,11:02:09 PM,11:02:09 PM,South Station Fresh Fridge,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d50eb18e68ed94ec6603e8f,8/12/19,12:29:11 AM,12:29:11 AM,South Station Fresh Fridge,Harmless Coconut Water,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d5153b9e68ed94ec6603f5c,8/12/19,7:55:37 AM,7:55:37 AM,North Shore Mall Fresh Fridge,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d515614e68ed94ec6603f73,8/12/19,8:05:39 AM,8:05:39 AM,North Shore Mall Fresh Fridge,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d5158d2e68ed94ec6603fb6,8/12/19,8:17:22 AM,8:17:22 AM,Beverly Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d515c0ae68ed94ec6603ff3,8/12/19,8:31:06 AM,8:31:06 AM,Tuck Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d516e7ee68ed94ec66040b1,8/12/19,9:49:49 AM,9:49:49 AM,South Station Fresh Fridge,Arugula Caprese,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d517bcce68ed94ec6604136,8/12/19,10:46:35 AM,10:46:35 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d517c67e68ed94ec660414c,8/12/19,10:49:11 AM,10:49:11 AM,South Station Fresh Fridge,Arugula Caprese,2,15.96,7.98,7.98,0,15.96,,,ARS,none,,,,,,,,,,,
5d517d77e68ed94ec660418e,8/12/19,10:53:42 AM,10:53:42 AM,South Station Fresh Fridge,Pulled Buffalo Chicken,2,6.98,3.49,3.49,-8.88E-16,6.98,,,ARS,none,,,,,,,,,,,
5d517d77e68ed94ec660418e,8/12/19,10:53:42 AM,10:53:42 AM,South Station Fresh Fridge,Pulled Buffalo Chicken Bowl,4,31.92,7.98,7.98,3.55E-15,31.92,,,ARS,none,,,,,,,,,,,
5d517f78e68ed94ec66041f0,8/12/19,11:02:15 AM,11:02:15 AM,South Station Fresh Fridge,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d518401e68ed94ec6604230,8/12/19,11:21:37 AM,11:21:37 AM,Providence Place,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d5184ede68ed94ec660424d,8/12/19,11:25:32 AM,11:25:32 AM,South Station Fresh Fridge,Atlas Bar - Peanut Butter,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
5d5184ede68ed94ec660424d,8/12/19,11:25:32 AM,11:25:32 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d518ac0e68ed94ec66042f7,8/12/19,11:50:23 AM,11:50:23 AM,South Station Fresh Fridge,Kombucha,1,4.49,4.49,4.49,0,4.49,,,ARS,none,,,,,,,,,,,
5d518ac0e68ed94ec66042f7,8/12/19,11:50:23 AM,11:50:23 AM,South Station Fresh Fridge,Vegan Mediterranean,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d51906ae68ed94ec6604388,8/12/19,12:14:33 PM,12:14:33 PM,North Shore Mall Fresh Fridge,Almond Energy Bites,1,3.79,3.79,3.029377163,0.760622837,3.029377163,,,ARS,Employee Discount 20% off,,,,,,,,,,,
5d51906ae68ed94ec6604388,8/12/19,12:14:33 PM,12:14:33 PM,North Shore Mall Fresh Fridge,Kind Bar - Caramel Almond,1,1.99,1.99,1.590622837,0.399377163,1.590622837,,,ARS,Employee Discount 20% off,,,,,,,,,,,
5d5192afe68ed94ec66043c9,8/12/19,12:24:15 PM,12:24:15 PM,Natick Mall Fresh Fridge,Coconut Water,1,2.98,2.98,2.98,0,2.98,,,ARS,none,,,,,,,,,,,
5d5192dce68ed94ec66043d2,8/12/19,12:24:59 PM,12:24:59 PM,Providence Place,Pulled Buffalo Chicken,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d5196cae68ed94ec660443a,8/12/19,12:41:46 PM,12:41:46 PM,Riverside Station Fresh Fridge,Atlas Bar - Chocolate,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
5d5196cae68ed94ec660443a,8/12/19,12:41:46 PM,12:41:46 PM,Riverside Station Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,-4.44E-16,3.49,,,ARS,none,,,,,,,,,,,
5d519a59e68ed94ec66044df,8/12/19,12:56:57 PM,12:56:57 PM,Providence Place,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d51ad0ae68ed94ec6604713,8/12/19,2:16:42 PM,2:16:42 PM,Beverly Fresh Fridge,Arugula Caprese,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d51afefe68ed94ec6604765,8/12/19,2:29:03 PM,2:29:03 PM,North Shore Mall Fresh Fridge,Vegetarian Harvest Bowl,1,7.98,7.98,7.98,-8.88E-16,7.98,,,ARS,none,,,,,,,,,,,
5d51afefe68ed94ec6604765,8/12/19,2:29:03 PM,2:29:03 PM,North Shore Mall Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d51b16ce68ed94ec66047af,8/12/19,2:35:24 PM,2:35:24 PM,North Shore Mall Fresh Fridge,Pulled Buffalo Chicken,1,3.49,3.49,2.79,0.7,2.79,,,ARS,Employee Discount 20% off,,,,,,,,,,,
5d51b2ece68ed94ec66047d7,8/12/19,2:41:48 PM,2:41:48 PM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d51b36fe68ed94ec66047fe,8/12/19,2:43:58 PM,2:43:58 PM,Natick Mall Fresh Fridge,Atomic Coffee - Cold Brew,1,3.98,3.98,3.98,0,3.98,,,ARS,none,,,,,,,,,,,
5d51b36fe68ed94ec66047fe,8/12/19,2:43:58 PM,2:43:58 PM,Natick Mall Fresh Fridge,Hard Boiled Eggs,1,2.98,2.98,2.98,0,2.98,,,ARS,none,,,,,,,,,,,
5d51b36fe68ed94ec66047fe,8/12/19,2:43:58 PM,2:43:58 PM,Natick Mall Fresh Fridge,Seasoned Chicken,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d51b6dae68ed94ec66048a0,8/12/19,2:58:33 PM,2:58:33 PM,South Station Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d51ba00e68ed94ec6604943,8/12/19,3:11:59 PM,3:11:59 PM,Providence Place,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d51ba53e68ed94ec6604958,8/12/19,3:13:23 PM,3:13:23 PM,Tuck Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d51bf84e68ed94ec66049d5,8/12/19,3:35:31 PM,3:35:31 PM,Providence Place,Pulled Buffalo Chicken,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d51c234e68ed94ec6604a59,8/12/19,3:46:59 PM,3:46:59 PM,Providence Place,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d51cca7e68ed94ec6604b1c,8/12/19,4:31:33 PM,4:31:33 PM,South Station Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d51cfaee68ed94ec6604b4e,8/12/19,4:44:29 PM,4:44:29 PM,South Station Fresh Fridge,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d51da9be68ed94ec6604c61,8/12/19,5:31:07 PM,5:31:07 PM,Providence Place,Almond Energy Bites,1,3.79,3.79,3.79,0,3.79,,,ARS,none,,,,,,,,,,,
5d51da9be68ed94ec6604c61,8/12/19,5:31:07 PM,5:31:07 PM,Providence Place,Pulled Buffalo Chicken,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d51da9be68ed94ec6604c61,8/12/19,5:31:07 PM,5:31:07 PM,Providence Place,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d51e9c5e68ed94ec6604e1b,8/12/19,6:35:49 PM,6:35:49 PM,Providence Place,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d52100ae68ed94ec66050af,8/12/19,9:19:05 PM,9:19:05 PM,South Station Fresh Fridge,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.98,0,7.98,,,ARS,none,,,,,,,,,,,
5d52367de68ed94ec66052c6,8/13/19,12:03:09 AM,12:03:09 AM,South Station Fresh Fridge,Almond Energy Bites,1,3.79,3.79,3.79,0,3.79,,,ARS,none,,,,,,,,,,,
5d52444ce68ed94ec6605331,8/13/19,1:02:04 AM,1:02:04 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d527519e68ed94ec66053df,8/13/19,4:30:16 AM,4:30:16 AM,South Station Fresh Fridge,Atomic Coffee - Nitro Cold Brew,1,3.98,3.98,3.98,-4.44E-16,3.98,,,ARS,none,,,,,,,,,,,
5d527519e68ed94ec66053df,8/13/19,4:30:16 AM,4:30:16 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,-2.22E-16,1.99,,,ARS,none,,,,,,,,,,,
5d527619e68ed94ec66053f6,8/13/19,4:34:32 AM,4:34:32 AM,South Station Fresh Fridge,Bottle Water,2,3.98,1.99,1.99,0,3.98,,,ARS,none,,,,,,,,,,,
5d527ed6e68ed94ec660540e,8/13/19,5:11:50 AM,5:11:50 AM,South Station Fresh Fridge,Bottle Water,1,1.99,1.99,1.99,0,1.99,,,ARS,none,,,,,,,,,,,
5d52831be68ed94ec6605423,8/13/19,5:30:03 AM,5:30:03 AM,Beverly Fresh Fridge,Atlas Bar - Chocolate,1,3.25,3.25,3.25,0,3.25,,,ARS,none,,,,,,,,,,,
5d52a731e68ed94ec6605465,8/13/19,8:04:01 AM,8:04:01 AM,Riverside Station Fresh Fridge,Atomic Coffee - Cold Brew,1,3.98,3.98,3.98,0,3.98,,,ARS,none,,,,,,,,,,,
5d52b99ce68ed94ec66054e4,8/13/19,9:22:36 AM,9:22:36 AM,South Station Fresh Fridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d52c42de68ed94ec6605557,8/13/19,10:07:41 AM,10:07:41 AM,Tuck Fresh Fridge,Almond Energy Bites,1,3.79,3.79,3.79,0,3.79,,,ARS,none,,,,,,,,,,,
5d52d07ce68ed94ec6605609,8/13/19,11:00:11 AM,11:00:11 AM,South Station Fresh Fridge,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,,,ARS,none,,,,,,,,,,,
5d52da75e68ed94ec6605692,8/13/19,11:42:44 AM,11:42:44 AM,South Station Fresh Fridge,Hard Boiled Eggs,1,2.98,2.98,2.98,0,2.98,,,ARS,none,,,,,,,,,,,
5d52da75e68ed94ec6605692,8/13/19,11:42:44 AM,11:42:44 AM,South Station Fresh Fridge,Kombucha,1,4.49,4.49,4.49,0,4.49,,,ARS,none,,,,,,,,,,,
5d52e261e68ed94ec6605763,8/13/19,12:16:32 PM,12:16:32 PM,North Shore Mall Fresh Fridge,Seasoned Chicken,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d52e261e68ed94ec6605763,8/13/19,12:16:32 PM,12:16:32 PM,North Shore Mall Fresh Fridge,Vegan Mediterranean,1,7.98,7.98,7.98,-8.88E-16,7.98,,,ARS,none,,,,,,,,,,,
5d52e6b1e68ed94ec66057a9,8/13/19,12:34:57 PM,12:34:57 PM,Riverside Station Fresh Fridge,Pulled Buffalo Chicken,1,3.49,3.49,3.49,0,3.49,,,ARS,none,,,,,,,,,,,
5d52e7ffe68ed94ec66057d5,8/13/19,12:40:30 PM,12:40:30 PM,Providence Place,Hard Boiled Eggs,1,2.98,2.98,2.98,0,2.98,,,ARS,none,,,,,,,,,,,
